metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
browser_data_sent,1723546850,424.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/catalog/product/m/e/meo-mun-web-1662547128_img_220x220_0dff4c_fit_center.jpg,,
browser_data_sent,1723546850,422.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/catalog/product/t/r/trietchan-1695119257_img_220x220_0dff4c_fit_center.jpg,,
browser_data_sent,1723546850,445.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/catalog/product/t/r/triet-long-nach-nu-trai-nghiem-1-1700193396_img_220x220_0dff4c_fit_center.jpg,,
browser_data_sent,1723546850,460.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/catalog/product/c/o/combo_meso_f-melaclear_l_y_m_n_m_t_n_chi_u_assh-1709194305_img_220x220_0dff4c_fit_center.jpg,,
browser_data_sent,1723546850,429.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/catalog/product/a/v/avt-tl-vien-chan-1663753226_img_220x220_0dff4c_fit_center.jpg,,
browser_data_sent,1723546850,437.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/catalog/product/n/a/nangcungmay_hoac_nongcam-1698834279_img_220x220_0dff4c_fit_center.jpg,,
browser_data_sent,1723546850,437.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/catalog/product/i/m/imgpsh_fullsize_anim_35_-1698809141_img_220x220_0dff4c_fit_center.jpg,,
browser_data_sent,1723546850,374.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/hsk/17138576011300x140.jpg,,
browser_data_sent,1723546850,400.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/hsk/1711529063banner-hasaki-clinic-mun-149k-ver2.jpg,,
browser_data_sent,1723546850,381.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://beta.hasaki.vn/v3/images/icons/icon_footer_1.svg,,
browser_data_sent,1723546850,381.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://beta.hasaki.vn/v3/images/icons/icon_footer_2.svg,,
browser_data_sent,1723546850,383.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://media.hcdn.vn/hsk/icons/icon_footer_3_200x200.png,,
browser_data_sent,1723546850,381.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://beta.hasaki.vn/v3/images/icons/icon_footer_4.svg,,
browser_data_sent,1723546850,384.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://beta.hasaki.vn/v3/images/icons/icons_hotline_kn.svg,,
browser_data_sent,1723546850,384.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://beta.hasaki.vn/v3/images/icons/icons_hotline_tv.svg,,
browser_data_sent,1723546850,384.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://beta.hasaki.vn/v3/images/icons/icon_timchinhanh.svg,,
browser_data_sent,1723546850,370.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://beta.hasaki.vn/v3/images/icons/fb.svg,,
browser_data_sent,1723546850,379.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://beta.hasaki.vn/v3/images/icons/icon_tiktok.svg,,
browser_data_sent,1723546850,377.000000,,,,,,GET,,,order_rule_01_01_sku,,,,,https://beta.hasaki.vn/v3/images/icons/instagram.svg,,
